districtid,timeid,dose1,dose2
AR_Kurung Kumey,2,285.0,0.0
AR_Kurung Kumey,3,105.0,0.0
AR_Kurung Kumey,4,58.0,0.0
AR_Kurung Kumey,5,19.0,0.0
AR_Kurung Kumey,6,1.0,0.0
AR_Kurung Kumey,7,70.0,166.0
AR_Kurung Kumey,8,78.0,62.0
AR_Kurung Kumey,9,161.0,48.0
AR_Kurung Kumey,10,503.0,74.0
AR_Kurung Kumey,11,752.0,19.0
AR_Kurung Kumey,12,375.0,27.0
AR_Kurung Kumey,13,190.0,20.0
AR_Kurung Kumey,14,276.0,147.0
AR_Kurung Kumey,15,279.0,217.0
AR_Kurung Kumey,16,233.0,457.0
AR_Kurung Kumey,17,206.0,456.0
AR_Kurung Kumey,18,158.0,244.0
AR_Kurung Kumey,19,388.0,4.0
AR_Kurung Kumey,20,397.0,1.0
AR_Kurung Kumey,21,148.0,0.0
AR_Kurung Kumey,22,48.0,7.0
AR_Kurung Kumey,23,75.0,0.0
AR_Kurung Kumey,24,299.0,12.0
AR_Kurung Kumey,25,981.0,139.0
AR_Kurung Kumey,26,766.0,115.0
AR_Kurung Kumey,27,356.0,184.0
AR_Kurung Kumey,28,360.0,142.0
AR_Kurung Kumey,29,479.0,139.0
AR_Kurung Kumey,30,528.0,167.0
AR_Lepa Rada,1,0.0,0.0
AR_Lepa Rada,2,15.0,0.0
AR_Lepa Rada,3,155.0,0.0
AR_Lepa Rada,4,186.0,0.0
AR_Lepa Rada,5,246.0,0.0
AR_Lepa Rada,6,397.0,166.0
AR_Lepa Rada,7,141.0,73.0
AR_Lepa Rada,8,324.0,166.0
AR_Lepa Rada,9,208.0,145.0
AR_Lepa Rada,10,174.0,300.0
AR_Lepa Rada,11,219.0,92.0
AR_Lepa Rada,12,72.0,34.0
AR_Lepa Rada,13,520.0,172.0
AR_Lepa Rada,14,1205.0,101.0
AR_Lepa Rada,15,472.0,231.0
AR_Lepa Rada,16,222.0,138.0
AR_Lepa Rada,17,210.0,642.0
AR_Lepa Rada,18,127.0,253.0
AR_Lepa Rada,19,440.0,1.0
AR_Lepa Rada,20,57.0,0.0
AR_Lepa Rada,21,279.0,0.0
AR_Lepa Rada,22,698.0,6.0
AR_Lepa Rada,23,586.0,10.0
AR_Lepa Rada,24,2257.0,8.0
AR_Lepa Rada,25,1181.0,14.0
AR_Lepa Rada,26,1011.0,861.0
AR_Lepa Rada,27,698.0,535.0
AR_Lepa Rada,28,324.0,332.0
AR_Lepa Rada,29,260.0,210.0
AR_Lepa Rada,30,272.0,469.0
AR_Lohit,1,0.0,0.0
AR_Lohit,2,96.0,0.0
AR_Lohit,3,200.0,0.0
AR_Lohit,4,94.0,0.0
AR_Lohit,5,144.0,0.0
AR_Lohit,6,12.0,77.0
AR_Lohit,7,186.0,171.0
AR_Lohit,8,881.0,41.0
AR_Lohit,9,275.0,92.0
AR_Lohit,10,330.0,50.0
AR_Lohit,11,195.0,50.0
AR_Lohit,12,135.0,190.0
AR_Lohit,13,623.0,237.0
AR_Lohit,14,1039.0,199.0
AR_Lohit,15,964.0,209.0
AR_Lohit,16,1132.0,203.0
AR_Lohit,17,503.0,266.0
AR_Lohit,18,338.0,211.0
AR_Lohit,19,998.0,4.0
AR_Lohit,20,176.0,8.0
AR_Lohit,21,829.0,9.0
AR_Lohit,22,1669.0,18.0
AR_Lohit,23,1698.0,12.0
AR_Lohit,24,3437.0,49.0
AR_Lohit,25,3419.0,326.0
AR_Lohit,26,3007.0,816.0
AR_Lohit,27,1994.0,972.0
AR_Lohit,28,1305.0,946.0
AR_Lohit,29,977.0,442.0
AR_Lohit,30,1230.0,1112.0
AR_Longding,1,4.0,0.0
AR_Longding,2,61.0,0.0
AR_Longding,3,17.0,0.0
AR_Longding,4,81.0,0.0
AR_Longding,5,233.0,61.0
AR_Longding,6,343.0,6.0
AR_Longding,7,228.0,53.0
AR_Longding,8,319.0,8.0
AR_Longding,9,271.0,120.0
AR_Longding,10,369.0,183.0
AR_Longding,11,273.0,114.0
AR_Longding,12,-134.0,59.0
AR_Longding,13,216.0,243.0
AR_Longding,14,181.0,120.0
AR_Longding,15,519.0,208.0
AR_Longding,16,564.0,130.0
AR_Longding,17,413.0,156.0
AR_Longding,18,222.0,91.0
AR_Longding,19,628.0,79.0
AR_Longding,20,311.0,29.0
AR_Longding,21,263.0,4.0
AR_Longding,22,1791.0,17.0
AR_Longding,23,1673.0,41.0
AR_Longding,24,1027.0,22.0
AR_Longding,25,1561.0,18.0
AR_Longding,26,2802.0,94.0
AR_Longding,27,1621.0,337.0
AR_Longding,28,335.0,298.0
AR_Longding,29,342.0,347.0
AR_Longding,30,1435.0,427.0
AR_Lower Dibang Valley,1,0.0,0.0
AR_Lower Dibang Valley,2,33.0,0.0
AR_Lower Dibang Valley,3,46.0,0.0
AR_Lower Dibang Valley,4,86.0,0.0
AR_Lower Dibang Valley,5,60.0,0.0
AR_Lower Dibang Valley,6,146.0,86.0
AR_Lower Dibang Valley,7,351.0,41.0
AR_Lower Dibang Valley,8,261.0,59.0
AR_Lower Dibang Valley,9,490.0,92.0
AR_Lower Dibang Valley,10,299.0,40.0
AR_Lower Dibang Valley,11,270.0,189.0
AR_Lower Dibang Valley,12,633.0,195.0
AR_Lower Dibang Valley,13,1059.0,367.0
AR_Lower Dibang Valley,14,1973.0,305.0
AR_Lower Dibang Valley,15,1710.0,267.0
AR_Lower Dibang Valley,16,922.0,270.0
AR_Lower Dibang Valley,17,335.0,401.0
AR_Lower Dibang Valley,18,249.0,242.0
AR_Lower Dibang Valley,19,751.0,5.0
AR_Lower Dibang Valley,20,157.0,4.0
AR_Lower Dibang Valley,21,1187.0,4.0
AR_Lower Dibang Valley,22,1338.0,14.0
AR_Lower Dibang Valley,23,3627.0,11.0
AR_Lower Dibang Valley,24,4172.0,146.0
AR_Lower Dibang Valley,25,3061.0,593.0
AR_Lower Dibang Valley,26,2078.0,1424.0
AR_Lower Dibang Valley,27,1290.0,1387.0
AR_Lower Dibang Valley,28,1308.0,858.0
AR_Lower Dibang Valley,29,575.0,360.0
AR_Lower Dibang Valley,30,1259.0,742.0
AR_Lower Siang,1,0.0,0.0
AR_Lower Siang,2,2.0,0.0
AR_Lower Siang,3,0.0,0.0
AR_Lower Siang,4,55.0,0.0
AR_Lower Siang,5,122.0,0.0
AR_Lower Siang,6,200.0,165.0
AR_Lower Siang,7,144.0,1.0
AR_Lower Siang,8,116.0,49.0
AR_Lower Siang,9,90.0,73.0
AR_Lower Siang,10,60.0,40.0
AR_Lower Siang,11,37.0,120.0
AR_Lower Siang,12,185.0,45.0
AR_Lower Siang,13,188.0,118.0
AR_Lower Siang,14,863.0,42.0
AR_Lower Siang,15,1222.0,115.0
AR_Lower Siang,16,616.0,41.0
AR_Lower Siang,17,283.0,97.0
AR_Lower Siang,18,290.0,181.0
AR_Lower Siang,19,490.0,1.0
AR_Lower Siang,20,95.0,0.0
AR_Lower Siang,21,530.0,5.0
AR_Lower Siang,22,623.0,12.0
AR_Lower Siang,23,1142.0,2.0
AR_Lower Siang,24,1420.0,2.0
AR_Lower Siang,25,1009.0,117.0
AR_Lower Siang,26,1433.0,479.0
AR_Lower Siang,27,1651.0,996.0
AR_Lower Siang,28,824.0,536.0
AR_Lower Siang,29,248.0,674.0
AR_Lower Siang,30,1754.0,656.0
AR_Lower Subansiri,1,7.0,0.0
AR_Lower Subansiri,2,22.0,0.0
AR_Lower Subansiri,3,87.0,0.0
AR_Lower Subansiri,4,170.0,0.0
AR_Lower Subansiri,5,268.0,79.0
AR_Lower Subansiri,6,422.0,276.0
AR_Lower Subansiri,7,97.0,7.0
AR_Lower Subansiri,8,336.0,160.0
AR_Lower Subansiri,9,296.0,173.0
AR_Lower Subansiri,10,273.0,192.0
AR_Lower Subansiri,11,694.0,94.0
AR_Lower Subansiri,12,756.0,144.0
AR_Lower Subansiri,13,1127.0,310.0
AR_Lower Subansiri,14,1050.0,229.0
AR_Lower Subansiri,15,695.0,553.0
AR_Lower Subansiri,16,1006.0,522.0
AR_Lower Subansiri,17,601.0,899.0
AR_Lower Subansiri,18,325.0,419.0
AR_Lower Subansiri,19,1478.0,2.0
AR_Lower Subansiri,20,230.0,0.0
AR_Lower Subansiri,21,1593.0,0.0
AR_Lower Subansiri,22,1038.0,4.0
AR_Lower Subansiri,23,1746.0,8.0
AR_Lower Subansiri,24,2135.0,49.0
AR_Lower Subansiri,25,2042.0,239.0
AR_Lower Subansiri,26,2058.0,627.0
AR_Lower Subansiri,27,1351.0,741.0
AR_Lower Subansiri,28,1227.0,794.0
AR_Lower Subansiri,29,955.0,596.0
AR_Lower Subansiri,30,727.0,1034.0
AR_Namsai,1,20.0,0.0
AR_Namsai,2,141.0,0.0
AR_Namsai,3,267.0,0.0
AR_Namsai,4,199.0,0.0
AR_Namsai,5,115.0,0.0
AR_Namsai,6,458.0,412.0
AR_Namsai,7,354.0,153.0
AR_Namsai,8,575.0,174.0
AR_Namsai,9,866.0,110.0
AR_Namsai,10,840.0,159.0
AR_Namsai,11,589.0,318.0
AR_Namsai,12,590.0,97.0
AR_Namsai,13,1118.0,522.0
AR_Namsai,14,1276.0,241.0
AR_Namsai,15,2735.0,741.0
AR_Namsai,16,2351.0,534.0
AR_Namsai,17,985.0,677.0
AR_Namsai,18,1423.0,374.0
AR_Namsai,19,1750.0,2.0
AR_Namsai,20,666.0,2.0
AR_Namsai,21,2087.0,3.0
AR_Namsai,22,2082.0,14.0
AR_Namsai,23,4471.0,21.0
AR_Namsai,24,6664.0,92.0
AR_Namsai,25,12648.0,377.0
AR_Namsai,26,5373.0,962.0
AR_Namsai,27,2379.0,2105.0
AR_Namsai,28,1618.0,1739.0
AR_Namsai,29,1138.0,1039.0
AR_Namsai,30,2068.0,1739.0
AR_Pakke Kessang,1,0.0,0.0
AR_Pakke Kessang,2,3.0,0.0
AR_Pakke Kessang,3,161.0,0.0
AR_Pakke Kessang,4,47.0,0.0
AR_Pakke Kessang,5,37.0,0.0
AR_Pakke Kessang,6,17.0,59.0
AR_Pakke Kessang,7,118.0,16.0
AR_Pakke Kessang,8,127.0,62.0
AR_Pakke Kessang,9,195.0,26.0
AR_Pakke Kessang,10,186.0,32.0
AR_Pakke Kessang,11,268.0,65.0
AR_Pakke Kessang,12,216.0,62.0
AR_Pakke Kessang,13,344.0,139.0
AR_Pakke Kessang,14,381.0,132.0
AR_Pakke Kessang,15,458.0,186.0
AR_Pakke Kessang,16,456.0,218.0
AR_Pakke Kessang,17,280.0,156.0
AR_Pakke Kessang,18,284.0,190.0
AR_Pakke Kessang,19,399.0,2.0
AR_Pakke Kessang,20,75.0,0.0
AR_Pakke Kessang,21,305.0,34.0
AR_Pakke Kessang,22,174.0,8.0
AR_Pakke Kessang,23,290.0,28.0
AR_Pakke Kessang,24,300.0,42.0
AR_Pakke Kessang,25,299.0,76.0
AR_Pakke Kessang,26,499.0,170.0
AR_Pakke Kessang,27,435.0,394.0
AR_Pakke Kessang,28,277.0,317.0
AR_Pakke Kessang,29,380.0,272.0
AR_Pakke Kessang,30,657.0,298.0
AR_Papum Pare,1,160.0,0.0
AR_Papum Pare,2,11604.0,0.0
AR_Papum Pare,3,402412.0,0.0
AR_Papum Pare,4,269155.0,0.0
AR_Papum Pare,5,762119.0,740.0
AR_Papum Pare,6,20685583.0,354473.0
AR_Papum Pare,7,2950409.0,123077.0
AR_Papum Pare,8,4751480.0,135145.0
AR_Papum Pare,9,3940336.0,549103.0
AR_Papum Pare,10,5880842.0,661363.0
AR_Papum Pare,11,6070386.0,18727202.0
AR_Papum Pare,12,13660339.0,-939503.0
AR_Papum Pare,13,31541287.0,4990388.0
AR_Papum Pare,14,36711487.0,7800540.0
AR_Papum Pare,15,54331168.0,7630316.0
AR_Papum Pare,16,65360959.0,8550456.0
AR_Papum Pare,17,2589981079.0,18030945.0
AR_Papum Pare,18,136300419.0,9330268.0
AR_Papum Pare,19,326701445.0,330000.0
AR_Papum Pare,20,83900519.0,60003.0
AR_Papum Pare,21,1867301370.0,160002.0
AR_Papum Pare,22,385102369.0,170015.0
AR_Papum Pare,23,836202161.0,400004.0
AR_Papum Pare,24,682102297.0,1420196.0
AR_Papum Pare,25,486501663.0,10580416.0
AR_Papum Pare,26,417001390.0,30980658.0
AR_Papum Pare,27,531400735.0,46180831.0
AR_Papum Pare,28,356400945.0,52590883.0
AR_Papum Pare,29,219400825.0,28580696.0
AR_Papum Pare,30,335601302.0,38561509.0
AR_Shi Yomi,1,0.0,0.0
AR_Shi Yomi,2,52.0,0.0
AR_Shi Yomi,3,96.0,0.0
AR_Shi Yomi,4,52.0,0.0
AR_Shi Yomi,5,2.0,0.0
AR_Shi Yomi,6,103.0,112.0
AR_Shi Yomi,7,19.0,41.0
AR_Shi Yomi,8,29.0,72.0
AR_Shi Yomi,9,155.0,25.0
AR_Shi Yomi,10,147.0,25.0
AR_Shi Yomi,11,55.0,7.0
AR_Shi Yomi,12,461.0,51.0
AR_Shi Yomi,13,371.0,157.0
AR_Shi Yomi,14,195.0,177.0
AR_Shi Yomi,15,156.0,80.0
AR_Shi Yomi,16,85.0,275.0
AR_Shi Yomi,17,268.0,378.0
AR_Shi Yomi,18,67.0,27.0
AR_Shi Yomi,19,229.0,1.0
AR_Shi Yomi,20,107.0,4.0
AR_Shi Yomi,21,19.0,2.0
AR_Shi Yomi,22,292.0,1.0
AR_Shi Yomi,23,164.0,1.0
AR_Shi Yomi,24,1585.0,5.0
AR_Shi Yomi,25,831.0,16.0
AR_Shi Yomi,26,283.0,114.0
AR_Shi Yomi,27,179.0,111.0
AR_Shi Yomi,28,115.0,126.0
AR_Shi Yomi,29,205.0,195.0
AR_Shi Yomi,30,397.0,295.0
AR_Siang,1,0.0,0.0
AR_Siang,2,142.0,0.0
AR_Siang,3,65.0,0.0
AR_Siang,4,16.0,0.0
AR_Siang,5,40.0,0.0
AR_Siang,6,0.0,0.0
AR_Siang,7,23.0,149.0
AR_Siang,8,214.0,30.0
AR_Siang,9,146.0,13.0
AR_Siang,10,135.0,12.0
AR_Siang,11,709.0,16.0
AR_Siang,12,630.0,40.0
AR_Siang,13,997.0,136.0
AR_Siang,14,344.0,58.0
AR_Siang,15,394.0,171.0
AR_Siang,16,439.0,228.0
AR_Siang,17,297.0,283.0
AR_Siang,18,79.0,438.0
AR_Siang,19,504.0,0.0
AR_Siang,20,190.0,0.0
AR_Siang,21,367.0,3.0
AR_Siang,22,43.0,0.0
AR_Siang,23,505.0,24.0
AR_Siang,24,2458.0,229.0
AR_Siang,25,1330.0,736.0
AR_Siang,26,1335.0,409.0
AR_Siang,27,1198.0,294.0
AR_Siang,28,465.0,264.0
AR_Siang,29,300.0,352.0
AR_Siang,30,512.0,388.0
AR_Tawang,1,15.0,0.0
AR_Tawang,2,168.0,0.0
AR_Tawang,3,335.0,0.0
AR_Tawang,4,78.0,0.0
AR_Tawang,5,195.0,0.0
AR_Tawang,6,270.0,134.0
AR_Tawang,7,453.0,91.0
AR_Tawang,8,814.0,397.0
AR_Tawang,9,702.0,209.0
AR_Tawang,10,398.0,120.0
AR_Tawang,11,311.0,181.0
AR_Tawang,12,475.0,56.0
AR_Tawang,13,1507.0,675.0
AR_Tawang,14,754.0,250.0
AR_Tawang,15,1098.0,595.0
AR_Tawang,16,1012.0,390.0
AR_Tawang,17,597.0,632.0
AR_Tawang,18,475.0,502.0
AR_Tawang,19,1044.0,5.0
AR_Tawang,20,595.0,2.0
AR_Tawang,21,918.0,3.0
AR_Tawang,22,2915.0,12.0
AR_Tawang,23,2940.0,37.0
AR_Tawang,24,3811.0,82.0
AR_Tawang,25,1972.0,568.0
AR_Tawang,26,1000.0,638.0
AR_Tawang,27,442.0,1058.0
AR_Tawang,28,526.0,820.0
AR_Tawang,29,290.0,509.0
AR_Tawang,30,1565.0,1200.0
AR_Tirap,1,0.0,0.0
AR_Tirap,2,172.0,0.0
AR_Tirap,3,135.0,0.0
AR_Tirap,4,129.0,0.0
AR_Tirap,5,198.0,0.0
AR_Tirap,6,347.0,95.0
AR_Tirap,7,521.0,213.0
AR_Tirap,8,548.0,81.0
AR_Tirap,9,367.0,142.0
AR_Tirap,10,485.0,267.0
AR_Tirap,11,106.0,214.0
AR_Tirap,12,55.0,266.0
AR_Tirap,13,242.0,302.0
AR_Tirap,14,446.0,119.0
AR_Tirap,15,494.0,168.0
AR_Tirap,16,721.0,281.0
AR_Tirap,17,400.0,314.0
AR_Tirap,18,328.0,76.0
AR_Tirap,19,935.0,6.0
AR_Tirap,20,350.0,3.0
AR_Tirap,21,747.0,8.0
AR_Tirap,22,2567.0,41.0
AR_Tirap,23,3198.0,40.0
AR_Tirap,24,2305.0,25.0
AR_Tirap,25,3357.0,153.0
AR_Tirap,26,5173.0,471.0
AR_Tirap,27,2487.0,490.0
AR_Tirap,28,878.0,637.0
AR_Tirap,29,469.0,394.0
AR_Tirap,30,855.0,827.0
AR_Upper Dibang Valley,1,0.0,0.0
AR_Upper Dibang Valley,2,12.0,0.0
AR_Upper Dibang Valley,3,53.0,0.0
AR_Upper Dibang Valley,4,7.0,0.0
AR_Upper Dibang Valley,5,86.0,0.0
AR_Upper Dibang Valley,6,183.0,76.0
AR_Upper Dibang Valley,7,70.0,52.0
AR_Upper Dibang Valley,8,1.0,1.0
AR_Upper Dibang Valley,9,257.0,20.0
AR_Upper Dibang Valley,10,289.0,117.0
AR_Upper Dibang Valley,11,98.0,54.0
AR_Upper Dibang Valley,12,118.0,13.0
AR_Upper Dibang Valley,13,14.0,2.0
AR_Upper Dibang Valley,14,96.0,165.0
AR_Upper Dibang Valley,15,91.0,131.0
AR_Upper Dibang Valley,16,29.0,64.0
AR_Upper Dibang Valley,17,146.0,119.0
AR_Upper Dibang Valley,18,61.0,62.0
AR_Upper Dibang Valley,19,122.0,0.0
AR_Upper Dibang Valley,20,30.0,1.0
AR_Upper Dibang Valley,21,157.0,0.0
AR_Upper Dibang Valley,22,105.0,10.0
AR_Upper Dibang Valley,23,301.0,2.0
AR_Upper Dibang Valley,24,556.0,31.0
AR_Upper Dibang Valley,25,201.0,38.0
AR_Upper Dibang Valley,26,199.0,55.0
AR_Upper Dibang Valley,27,257.0,43.0
AR_Upper Dibang Valley,28,27.0,31.0
AR_Upper Dibang Valley,29,253.0,55.0
AR_Upper Dibang Valley,30,96.0,92.0
AR_Upper Siang,1,6.0,0.0
AR_Upper Siang,2,1.0,0.0
AR_Upper Siang,3,122.0,0.0
AR_Upper Siang,4,210.0,0.0
AR_Upper Siang,5,190.0,94.0
AR_Upper Siang,6,26.0,33.0
AR_Upper Siang,7,53.0,49.0
AR_Upper Siang,8,246.0,106.0
AR_Upper Siang,9,127.0,193.0
AR_Upper Siang,10,366.0,46.0
AR_Upper Siang,11,344.0,63.0
AR_Upper Siang,12,712.0,58.0
AR_Upper Siang,13,1211.0,218.0
AR_Upper Siang,14,1228.0,44.0
AR_Upper Siang,15,907.0,438.0
AR_Upper Siang,16,249.0,173.0
AR_Upper Siang,17,714.0,824.0
AR_Upper Siang,18,286.0,325.0
AR_Upper Siang,19,650.0,0.0
AR_Upper Siang,20,174.0,5.0
AR_Upper Siang,21,364.0,4.0
AR_Upper Siang,22,1012.0,4.0
AR_Upper Siang,23,783.0,4.0
AR_Upper Siang,24,1894.0,63.0
AR_Upper Siang,25,1012.0,343.0
AR_Upper Siang,26,1183.0,732.0
AR_Upper Siang,27,1319.0,902.0
AR_Upper Siang,28,969.0,456.0
AR_Upper Siang,29,467.0,549.0
AR_Upper Siang,30,650.0,632.0
AR_Upper Subansiri,1,0.0,0.0
AR_Upper Subansiri,2,141.0,0.0
AR_Upper Subansiri,3,83.0,0.0
AR_Upper Subansiri,4,4.0,0.0
AR_Upper Subansiri,5,12.0,0.0
AR_Upper Subansiri,6,30.0,30.0
AR_Upper Subansiri,7,79.0,75.0
AR_Upper Subansiri,8,144.0,27.0
AR_Upper Subansiri,9,275.0,10.0
AR_Upper Subansiri,10,242.0,0.0
AR_Upper Subansiri,11,242.0,50.0
AR_Upper Subansiri,12,331.0,9.0
AR_Upper Subansiri,13,949.0,235.0
AR_Upper Subansiri,14,1474.0,353.0
AR_Upper Subansiri,15,1439.0,611.0
AR_Upper Subansiri,16,1100.0,285.0
AR_Upper Subansiri,17,1562.0,848.0
AR_Upper Subansiri,18,681.0,545.0
AR_Upper Subansiri,19,1594.0,10.0
AR_Upper Subansiri,20,918.0,8.0
AR_Upper Subansiri,21,767.0,3.0
AR_Upper Subansiri,22,1709.0,31.0
AR_Upper Subansiri,23,771.0,19.0
AR_Upper Subansiri,24,849.0,30.0
AR_Upper Subansiri,25,599.0,21.0
AR_Upper Subansiri,26,1497.0,353.0
AR_Upper Subansiri,27,1335.0,992.0
AR_Upper Subansiri,28,1112.0,696.0
AR_Upper Subansiri,29,1357.0,713.0
AR_Upper Subansiri,30,1803.0,1313.0
AR_West Kameng,1,0.0,0.0
AR_West Kameng,2,214.0,0.0
AR_West Kameng,3,222.0,0.0
AR_West Kameng,4,158.0,0.0
AR_West Kameng,5,85.0,0.0
AR_West Kameng,6,934.0,373.0
AR_West Kameng,7,867.0,326.0
AR_West Kameng,8,2231.0,116.0
AR_West Kameng,9,1294.0,81.0
AR_West Kameng,10,1100.0,493.0
AR_West Kameng,11,823.0,612.0
AR_West Kameng,12,111.0,107.0
AR_West Kameng,13,1849.0,803.0
AR_West Kameng,14,2221.0,904.0
AR_West Kameng,15,1461.0,967.0
AR_West Kameng,16,1047.0,502.0
AR_West Kameng,17,717.0,838.0
AR_West Kameng,18,575.0,557.0
AR_West Kameng,19,1330.0,7.0
AR_West Kameng,20,861.0,19.0
AR_West Kameng,21,676.0,40.0
AR_West Kameng,22,3783.0,23.0
AR_West Kameng,23,2164.0,70.0
AR_West Kameng,24,6796.0,127.0
AR_West Kameng,25,4216.0,452.0
AR_West Kameng,26,3833.0,1848.0
AR_West Kameng,27,3398.0,1299.0
AR_West Kameng,28,3100.0,1098.0
AR_West Kameng,29,1056.0,605.0
AR_West Kameng,30,2757.0,1416.0
AR_West Siang,1,2.0,0.0
AR_West Siang,2,83.0,0.0
AR_West Siang,3,553.0,0.0
AR_West Siang,4,129.0,0.0
AR_West Siang,5,239.0,72.0
AR_West Siang,6,339.0,241.0
AR_West Siang,7,441.0,266.0
AR_West Siang,8,601.0,248.0
AR_West Siang,9,559.0,151.0
AR_West Siang,10,810.0,164.0
AR_West Siang,11,931.0,203.0
AR_West Siang,12,441.0,137.0
AR_West Siang,13,1930.0,315.0
AR_West Siang,14,2021.0,667.0
AR_West Siang,15,1694.0,392.0
AR_West Siang,16,941.0,604.0
AR_West Siang,17,347.0,277.0
AR_West Siang,18,291.0,374.0
AR_West Siang,19,929.0,7.0
AR_West Siang,20,145.0,7.0
AR_West Siang,21,1243.0,18.0
AR_West Siang,22,1347.0,9.0
AR_West Siang,23,3693.0,51.0
AR_West Siang,24,4560.0,168.0
AR_West Siang,25,2722.0,1383.0
AR_West Siang,26,1657.0,1604.0
AR_West Siang,27,1796.0,2109.0
AR_West Siang,28,692.0,1176.0
AR_West Siang,29,414.0,670.0
AR_West Siang,30,1097.0,1003.0
AS_Baksa,1,11.0,0.0
AS_Baksa,2,94.0,0.0
AS_Baksa,3,537.0,0.0
AS_Baksa,4,849.0,0.0
AS_Baksa,5,563.0,48.0
AS_Baksa,6,722.0,111.0
AS_Baksa,7,761.0,181.0
AS_Baksa,8,1756.0,455.0
AS_Baksa,9,1764.0,421.0
AS_Baksa,10,1727.0,438.0
AS_Baksa,11,9222.0,638.0
AS_Baksa,12,3160.0,1035.0
AS_Baksa,13,4814.0,1126.0
AS_Baksa,14,1566.0,575.0
AS_Baksa,15,6173.0,1897.0
AS_Baksa,16,5128.0,1924.0
AS_Baksa,17,8027.0,2447.0
AS_Baksa,18,5344.0,1151.0
AS_Baksa,19,4233.0,153.0
AS_Baksa,20,5301.0,547.0
AS_Baksa,21,2836.0,105.0
AS_Baksa,22,5219.0,1614.0
AS_Baksa,23,6279.0,2724.0
AS_Baksa,24,29298.0,3075.0
AS_Baksa,25,16231.0,2859.0
AS_Baksa,26,4414.0,675.0
AS_Baksa,27,7176.0,4371.0
AS_Baksa,28,11017.0,1423.0
AS_Baksa,29,21084.0,4193.0
AS_Baksa,30,98516.0,9132.0
AS_Barpeta,1,15.0,0.0
AS_Barpeta,2,155.0,0.0
AS_Barpeta,3,1048.0,0.0
AS_Barpeta,4,1833.0,0.0
AS_Barpeta,5,986.0,44.0
AS_Barpeta,6,1551.0,347.0
AS_Barpeta,7,2266.0,613.0
AS_Barpeta,8,3400.0,1018.0
AS_Barpeta,9,5741.0,848.0
AS_Barpeta,10,5586.0,804.0
AS_Barpeta,11,21853.0,1715.0
AS_Barpeta,12,8434.0,495.0
AS_Barpeta,13,9428.0,3096.0
AS_Barpeta,14,8136.0,2953.0
AS_Barpeta,15,24597.0,9392.0
AS_Barpeta,16,22823.0,9635.0
AS_Barpeta,17,11914.0,3900.0
AS_Barpeta,18,6653.0,426.0
AS_Barpeta,19,9576.0,22748.0
AS_Barpeta,20,10490.0,8761.0
AS_Barpeta,21,4304.0,55.0
AS_Barpeta,22,6690.0,17612.0
AS_Barpeta,23,8386.0,13169.0
AS_Barpeta,24,58285.0,9300.0
AS_Barpeta,25,25678.0,8512.0
AS_Barpeta,26,5236.0,2688.0
AS_Barpeta,27,35956.0,962.0
AS_Barpeta,28,11470.0,470.0
AS_Barpeta,29,36485.0,1655.0
AS_Barpeta,30,154578.0,12053.0
AS_Biswanath,1,11.0,0.0
AS_Biswanath,2,134.0,0.0
AS_Biswanath,3,654.0,0.0
AS_Biswanath,4,928.0,0.0
AS_Biswanath,5,254.0,30.0
AS_Biswanath,6,439.0,30.0
AS_Biswanath,7,261.0,578.0
AS_Biswanath,8,4059.0,439.0
AS_Biswanath,9,1936.0,449.0
AS_Biswanath,10,1712.0,222.0
AS_Biswanath,11,6582.0,235.0
AS_Biswanath,12,2215.0,924.0
AS_Biswanath,13,2350.0,1406.0
AS_Biswanath,14,519.0,919.0
AS_Biswanath,15,6354.0,3018.0
AS_Biswanath,16,10654.0,3390.0
AS_Biswanath,17,9424.0,1401.0
AS_Biswanath,18,6854.0,1741.0
AS_Biswanath,19,4645.0,129.0
AS_Biswanath,20,11561.0,714.0
AS_Biswanath,21,5328.0,571.0
AS_Biswanath,22,6281.0,2204.0
AS_Biswanath,23,10116.0,2436.0
AS_Biswanath,24,36743.0,956.0
AS_Biswanath,25,15561.0,927.0
AS_Biswanath,26,22813.0,897.0
AS_Biswanath,27,25479.0,5095.0
AS_Biswanath,28,48558.0,6898.0
AS_Biswanath,29,29279.0,4590.0
AS_Biswanath,30,70355.0,10727.0
AS_Bongaigaon,1,12.0,0.0
AS_Bongaigaon,2,70.0,0.0
AS_Bongaigaon,3,644.0,0.0
AS_Bongaigaon,4,833.0,0.0
AS_Bongaigaon,5,729.0,96.0
AS_Bongaigaon,6,191.0,215.0
AS_Bongaigaon,7,731.0,487.0
AS_Bongaigaon,8,8182.0,338.0
AS_Bongaigaon,9,4658.0,656.0
AS_Bongaigaon,10,1858.0,244.0
AS_Bongaigaon,11,11953.0,641.0
AS_Bongaigaon,12,3636.0,2566.0
AS_Bongaigaon,13,2171.0,2745.0
AS_Bongaigaon,14,427.0,931.0
AS_Bongaigaon,15,4770.0,3743.0
AS_Bongaigaon,16,11020.0,6167.0
AS_Bongaigaon,17,5478.0,1452.0
AS_Bongaigaon,18,8732.0,2318.0
AS_Bongaigaon,19,6301.0,198.0
AS_Bongaigaon,20,7812.0,553.0
AS_Bongaigaon,21,3063.0,236.0
AS_Bongaigaon,22,4984.0,513.0
AS_Bongaigaon,23,8876.0,3698.0
AS_Bongaigaon,24,32899.0,3200.0
