districtid,timeid,dose1,dose2
MN_Tamenglong,7,5709.0,2557.0
MN_Tengnoupal,1,350.0,0.0
MN_Tengnoupal,2,2209.0,98.0
MN_Tengnoupal,3,1179.0,1821.0
MN_Tengnoupal,4,2139.0,811.0
MN_Tengnoupal,5,3001.0,41.0
MN_Tengnoupal,6,7903.0,439.0
MN_Tengnoupal,7,6576.0,1863.0
MN_Thoubal,1,3015.0,48.0
MN_Thoubal,2,3746.0,1201.0
MN_Thoubal,3,1373.0,3594.0
MN_Thoubal,4,25293.0,969.0
MN_Thoubal,5,16108.0,127.0
MN_Thoubal,6,57248.0,1758.0
MN_Thoubal,7,30572.0,19205.0
MN_Ukhrul,1,458.0,0.0
MN_Ukhrul,2,2117.0,322.0
MN_Ukhrul,3,901.0,851.0
MN_Ukhrul,4,3027.0,1017.0
MN_Ukhrul,5,3870.0,51.0
MN_Ukhrul,6,4117.0,433.0
MN_Ukhrul,7,4439.0,3027.0
MP_Agar Malwa,1,3437.0,1.0
MP_Agar Malwa,2,2558.0,2029.0
MP_Agar Malwa,3,28367.0,1607.0
MP_Agar Malwa,4,8382.0,5379.0
MP_Agar Malwa,5,30848.0,1208.0
MP_Agar Malwa,6,59909.0,11894.0
MP_Agar Malwa,7,133921.0,13897.0
MP_Alirajpur,1,6994.0,0.0
MP_Alirajpur,2,1992.0,4428.0
MP_Alirajpur,3,35540.0,2294.0
MP_Alirajpur,4,6257.0,3706.0
MP_Alirajpur,5,21095.0,1152.0
MP_Alirajpur,6,88277.0,8563.0
MP_Alirajpur,7,83410.0,11724.0
MP_Anuppur,1,3740.0,0.0
MP_Anuppur,2,2631.0,2566.0
MP_Anuppur,3,43261.0,1854.0
MP_Anuppur,4,12803.0,4364.0
MP_Anuppur,5,30984.0,2067.0
MP_Anuppur,6,77289.0,13825.0
MP_Anuppur,7,131631.0,19162.0
MP_Ashoknagar,1,5175.0,0.0
MP_Ashoknagar,2,4694.0,3533.0
MP_Ashoknagar,3,49058.0,2750.0
MP_Ashoknagar,4,20736.0,8551.0
MP_Ashoknagar,5,37253.0,2337.0
MP_Ashoknagar,6,73494.0,16174.0
MP_Ashoknagar,7,143340.0,21128.0
MP_Balaghat,1,13117.0,0.0
MP_Balaghat,2,11171.0,8586.0
MP_Balaghat,3,130967.0,9232.0
MP_Balaghat,4,15837.0,19489.0
MP_Balaghat,5,97683.0,4928.0
MP_Balaghat,6,158394.0,38979.0
MP_Balaghat,7,253340.0,36460.0
MP_Barwani,1,8587.0,0.0
MP_Barwani,2,6173.0,5454.0
MP_Barwani,3,42750.0,5209.0
MP_Barwani,4,10021.0,10022.0
MP_Barwani,5,61519.0,2192.0
MP_Barwani,6,125806.0,19393.0
MP_Barwani,7,205645.0,20631.0
MP_Betul,1,10034.0,0.0
MP_Betul,2,10459.0,6241.0
MP_Betul,3,113715.0,7541.0
MP_Betul,4,22202.0,19184.0
MP_Betul,5,61208.0,6595.0
MP_Betul,6,168348.0,31586.0
MP_Betul,7,284788.0,62803.0
MP_Bhind,1,9992.0,0.0
MP_Bhind,2,10131.0,5029.0
MP_Bhind,3,88363.0,7039.0
MP_Bhind,4,25908.0,11809.0
MP_Bhind,5,72152.0,5863.0
MP_Bhind,6,142573.0,26077.0
MP_Bhind,7,257624.0,38333.0
MP_Bhopal,1,42772.0,0.0
MP_Bhopal,2,39406.0,23134.0
MP_Bhopal,3,310823.0,28850.0
MP_Bhopal,4,79430.0,84709.0
MP_Bhopal,5,462893.0,32282.0
MP_Bhopal,6,438586.0,155595.0
MP_Bhopal,7,246136.0,142109.0
MP_Burhanpur,1,4449.0,0.0
MP_Burhanpur,2,3546.0,3115.0
MP_Burhanpur,3,52478.0,3788.0
MP_Burhanpur,4,21308.0,15811.0
MP_Burhanpur,5,48782.0,4889.0
MP_Burhanpur,6,86335.0,22910.0
MP_Burhanpur,7,113109.0,30988.0
MP_Chhatarpur,1,11555.0,0.0
MP_Chhatarpur,2,6602.0,7424.0
MP_Chhatarpur,3,98851.0,3502.0
MP_Chhatarpur,4,31789.0,11249.0
MP_Chhatarpur,5,64508.0,7657.0
MP_Chhatarpur,6,146859.0,28373.0
MP_Chhatarpur,7,280315.0,38910.0
MP_Chhindwara,1,15579.0,0.0
MP_Chhindwara,2,13147.0,9261.0
MP_Chhindwara,3,124356.0,8196.0
MP_Chhindwara,4,19068.0,32344.0
MP_Chhindwara,5,93305.0,8950.0
MP_Chhindwara,6,174027.0,48856.0
MP_Chhindwara,7,385035.0,47628.0
MP_Damoh,1,8587.0,0.0
MP_Damoh,2,6649.0,5046.0
MP_Damoh,3,58895.0,4563.0
MP_Damoh,4,14474.0,9364.0
MP_Damoh,5,46445.0,2754.0
MP_Damoh,6,108137.0,15634.0
MP_Damoh,7,281969.0,34020.0
MP_Datia,1,6391.0,0.0
MP_Datia,2,7007.0,3485.0
MP_Datia,3,48118.0,3028.0
MP_Datia,4,17147.0,9140.0
MP_Datia,5,43705.0,3089.0
MP_Datia,6,84045.0,17798.0
MP_Datia,7,146446.0,19493.0
MP_Dewas,1,9934.0,0.0
MP_Dewas,2,9125.0,6876.0
MP_Dewas,3,104861.0,7625.0
MP_Dewas,4,16398.0,20253.0
MP_Dewas,5,104624.0,5756.0
MP_Dewas,6,212503.0,38514.0
MP_Dewas,7,226086.0,39965.0
MP_Dhar,1,15197.0,0.0
MP_Dhar,2,19401.0,10058.0
MP_Dhar,3,99376.0,8704.0
MP_Dhar,4,23528.0,23058.0
MP_Dhar,5,123262.0,5322.0
MP_Dhar,6,213887.0,45160.0
MP_Dhar,7,292122.0,41641.0
MP_Dindori,1,8113.0,1.0
MP_Dindori,2,4361.0,6430.0
MP_Dindori,3,43551.0,1345.0
MP_Dindori,4,7270.0,2994.0
MP_Dindori,5,31661.0,1531.0
MP_Dindori,6,79151.0,12867.0
MP_Dindori,7,135416.0,19176.0
MP_Guna,1,6902.0,0.0
MP_Guna,2,10556.0,4248.0
MP_Guna,3,76781.0,5180.0
MP_Guna,4,19169.0,13897.0
MP_Guna,5,54749.0,5117.0
MP_Guna,6,109993.0,22235.0
MP_Guna,7,209778.0,23539.0
MP_Gwalior,1,19116.0,0.0
MP_Gwalior,2,20684.0,11630.0
MP_Gwalior,3,190907.0,15231.0
MP_Gwalior,4,67165.0,41824.0
MP_Gwalior,5,236693.0,18431.0
MP_Gwalior,6,235550.0,78150.0
MP_Gwalior,7,257856.0,88951.0
MP_Harda,1,3455.0,0.0
MP_Harda,2,3146.0,1766.0
MP_Harda,3,33965.0,2104.0
MP_Harda,4,8747.0,5294.0
MP_Harda,5,30067.0,1782.0
MP_Harda,6,63658.0,16246.0
MP_Harda,7,197972.0,28518.0
MP_Hoshangabad,1,9984.0,0.0
MP_Hoshangabad,2,8969.0,6611.0
MP_Hoshangabad,3,83377.0,4225.0
MP_Hoshangabad,4,16860.0,16228.0
MP_Hoshangabad,5,73238.0,5055.0
MP_Hoshangabad,6,114867.0,38111.0
MP_Hoshangabad,7,225509.0,43018.0
MP_Indore,1,46701.0,0.0
MP_Indore,2,37370.0,27222.0
MP_Indore,3,503616.0,33836.0
MP_Indore,4,82209.0,135706.0
MP_Indore,5,799091.0,49546.0
MP_Indore,6,781394.0,268134.0
MP_Indore,7,359052.0,196583.0
MP_Jabalpur,1,26127.0,0.0
MP_Jabalpur,2,23845.0,13693.0
MP_Jabalpur,3,266100.0,18106.0
MP_Jabalpur,4,63491.0,61721.0
MP_Jabalpur,5,292264.0,32996.0
MP_Jabalpur,6,344823.0,97576.0
MP_Jabalpur,7,288805.0,117340.0
MP_Jhabua,1,9196.0,0.0
MP_Jhabua,2,4139.0,5814.0
MP_Jhabua,3,34807.0,4893.0
MP_Jhabua,4,5881.0,6429.0
MP_Jhabua,5,36096.0,1831.0
MP_Jhabua,6,101451.0,13086.0
MP_Jhabua,7,149592.0,19854.0
MP_Katni,1,7953.0,0.0
MP_Katni,2,4739.0,5283.0
MP_Katni,3,86627.0,2965.0
MP_Katni,4,22035.0,11033.0
MP_Katni,5,60736.0,3615.0
MP_Katni,6,126957.0,24058.0
MP_Katni,7,181652.0,32929.0
MP_Khandwa,1,7828.0,0.0
MP_Khandwa,2,7610.0,4710.0
MP_Khandwa,3,74806.0,6279.0
MP_Khandwa,4,18671.0,17188.0
MP_Khandwa,5,71181.0,8065.0
MP_Khandwa,6,143903.0,22784.0
MP_Khandwa,7,248204.0,34763.0
MP_Khargone,1,11747.0,0.0
MP_Khargone,2,9713.0,6408.0
MP_Khargone,3,85052.0,6504.0
MP_Khargone,4,19699.0,17404.0
MP_Khargone,5,104443.0,4856.0
MP_Khargone,6,141410.0,34073.0
MP_Khargone,7,321761.0,42099.0
MP_Mandla,1,9384.0,0.0
MP_Mandla,2,5429.0,5822.0
MP_Mandla,3,63679.0,4231.0
MP_Mandla,4,8170.0,6530.0
MP_Mandla,5,34016.0,3128.0
MP_Mandla,6,105440.0,16963.0
MP_Mandla,7,152760.0,19158.0
MP_Mandsaur,1,7323.0,0.0
MP_Mandsaur,2,10943.0,4446.0
MP_Mandsaur,3,66111.0,5698.0
MP_Mandsaur,4,22047.0,13463.0
MP_Mandsaur,5,60903.0,4175.0
MP_Mandsaur,6,144978.0,30674.0
MP_Mandsaur,7,225347.0,32351.0
MP_Morena,1,11969.0,1.0
MP_Morena,2,9117.0,6073.0
MP_Morena,3,90115.0,7494.0
MP_Morena,4,31592.0,11617.0
MP_Morena,5,87943.0,8487.0
MP_Morena,6,183127.0,31042.0
MP_Morena,7,282024.0,45987.0
MP_Narsinghpur,1,8768.0,0.0
MP_Narsinghpur,2,9518.0,5800.0
MP_Narsinghpur,3,67497.0,6842.0
MP_Narsinghpur,4,16281.0,13826.0
MP_Narsinghpur,5,51854.0,2330.0
MP_Narsinghpur,6,104677.0,25064.0
MP_Narsinghpur,7,228942.0,33409.0
MP_Neemuch,1,7106.0,0.0
MP_Neemuch,2,7526.0,4187.0
MP_Neemuch,3,50352.0,8126.0
MP_Neemuch,4,18269.0,8294.0
MP_Neemuch,5,50851.0,3516.0
MP_Neemuch,6,89547.0,25414.0
MP_Neemuch,7,165798.0,30589.0
MP_Panna,1,6246.0,0.0
MP_Panna,2,3661.0,3578.0
MP_Panna,3,39402.0,3193.0
MP_Panna,4,7826.0,3958.0
MP_Panna,5,30781.0,2500.0
MP_Panna,6,97070.0,13262.0
MP_Panna,7,205834.0,12744.0
MP_Raisen,1,6355.0,0.0
MP_Raisen,2,6288.0,3515.0
MP_Raisen,3,70071.0,5755.0
MP_Raisen,4,23047.0,10161.0
MP_Raisen,5,69564.0,3017.0
MP_Raisen,6,174077.0,23235.0
MP_Raisen,7,191795.0,36191.0
MP_Rajgarh,1,9726.0,0.0
MP_Rajgarh,2,9705.0,6175.0
MP_Rajgarh,3,86196.0,6131.0
MP_Rajgarh,4,18635.0,12695.0
MP_Rajgarh,5,108691.0,4936.0
MP_Rajgarh,6,214827.0,29122.0
MP_Rajgarh,7,243584.0,42677.0
MP_Ratlam,1,9626.0,0.0
MP_Ratlam,2,11630.0,5789.0
MP_Ratlam,3,85421.0,5896.0
MP_Ratlam,4,19722.0,19626.0
MP_Ratlam,5,82786.0,5792.0
MP_Ratlam,6,159896.0,41006.0
MP_Ratlam,7,266382.0,43724.0
MP_Rewa,1,14145.0,0.0
MP_Rewa,2,22272.0,9594.0
MP_Rewa,3,205724.0,13088.0
MP_Rewa,4,34431.0,28890.0
MP_Rewa,5,135620.0,7720.0
MP_Rewa,6,189448.0,52249.0
MP_Rewa,7,259543.0,56981.0
MP_Sagar,1,13279.0,0.0
MP_Sagar,2,13607.0,8032.0
MP_Sagar,3,248924.0,10142.0
MP_Sagar,4,58991.0,32501.0
MP_Sagar,5,170294.0,14849.0
MP_Sagar,6,197260.0,84445.0
MP_Sagar,7,349078.0,80209.0
MP_Satna,1,12167.0,0.0
MP_Satna,2,11557.0,8156.0
MP_Satna,3,143116.0,7696.0
MP_Satna,4,32370.0,22098.0
MP_Satna,5,81057.0,6289.0
MP_Satna,6,158957.0,35696.0
MP_Satna,7,298523.0,62862.0
MP_Sehore,1,9155.0,0.0
MP_Sehore,2,12784.0,6053.0
MP_Sehore,3,117556.0,7419.0
MP_Sehore,4,26108.0,20707.0
MP_Sehore,5,97349.0,5416.0
MP_Sehore,6,218463.0,37367.0
MP_Sehore,7,213184.0,56721.0
MP_Seoni,1,9740.0,0.0
MP_Seoni,2,8084.0,6473.0
MP_Seoni,3,90795.0,6405.0
MP_Seoni,4,8344.0,14363.0
MP_Seoni,5,58768.0,5155.0
MP_Seoni,6,130561.0,28987.0
MP_Seoni,7,240500.0,33413.0
MP_Shahdol,1,7368.0,0.0
MP_Shahdol,2,6849.0,4576.0
MP_Shahdol,3,99042.0,4690.0
MP_Shahdol,4,20611.0,7351.0
MP_Shahdol,5,116769.0,3054.0
MP_Shahdol,6,171168.0,29253.0
MP_Shahdol,7,86429.0,28479.0
MP_Shajapur,1,7299.0,0.0
MP_Shajapur,2,7972.0,4672.0
MP_Shajapur,3,56288.0,2838.0
MP_Shajapur,4,15658.0,10559.0
MP_Shajapur,5,48888.0,4221.0
MP_Shajapur,6,84254.0,21150.0
MP_Shajapur,7,195592.0,33255.0
MP_Sheopur,1,4012.0,0.0
MP_Sheopur,2,4772.0,2304.0
MP_Sheopur,3,27244.0,2816.0
MP_Sheopur,4,12044.0,4578.0
MP_Sheopur,5,37146.0,2126.0
MP_Sheopur,6,69335.0,8566.0
MP_Sheopur,7,43247.0,7621.0
MP_Shivpuri,1,9709.0,0.0
MP_Shivpuri,2,11193.0,6303.0
MP_Shivpuri,3,80459.0,7558.0
MP_Shivpuri,4,27468.0,11542.0
MP_Shivpuri,5,111215.0,4244.0
MP_Shivpuri,6,163504.0,25745.0
MP_Shivpuri,7,176782.0,25258.0
MP_Sidhi,1,6877.0,0.0
MP_Sidhi,2,4715.0,5077.0
MP_Sidhi,3,61561.0,2717.0
MP_Sidhi,4,9370.0,4541.0
MP_Sidhi,5,35574.0,2641.0
MP_Sidhi,6,100224.0,14501.0
MP_Sidhi,7,174792.0,17978.0
MP_Singrauli,1,6876.0,0.0
MP_Singrauli,2,5853.0,4571.0
MP_Singrauli,3,62182.0,2924.0
MP_Singrauli,4,12507.0,6529.0
MP_Singrauli,5,52298.0,1825.0
MP_Singrauli,6,121384.0,22154.0
MP_Singrauli,7,148056.0,20768.0
MP_Tikamgarh,1,7375.0,0.0
MP_Tikamgarh,2,5623.0,4615.0
MP_Tikamgarh,3,74581.0,2697.0
MP_Tikamgarh,4,28230.0,8180.0
MP_Tikamgarh,5,45366.0,6173.0
MP_Tikamgarh,6,133876.0,30584.0
MP_Tikamgarh,7,250028.0,42520.0
MP_Ujjain,1,16810.0,0.0
MP_Ujjain,2,20003.0,10051.0
MP_Ujjain,3,214601.0,9112.0
MP_Ujjain,4,41892.0,41657.0
MP_Ujjain,5,205050.0,20570.0
MP_Ujjain,6,344060.0,84454.0
MP_Ujjain,7,269495.0,101661.0
MP_Umaria,1,3301.0,0.0
MP_Umaria,2,2215.0,2156.0
MP_Umaria,3,35671.0,1960.0
MP_Umaria,4,8911.0,3501.0
MP_Umaria,5,29188.0,830.0
MP_Umaria,6,71845.0,11195.0
MP_Umaria,7,98124.0,15008.0
MP_Vidisha,1,11188.0,0.0
MP_Vidisha,2,14923.0,6738.0
MP_Vidisha,3,91774.0,7940.0
MP_Vidisha,4,22414.0,13464.0
MP_Vidisha,5,50656.0,4664.0
MP_Vidisha,6,176568.0,33610.0
MP_Vidisha,7,205318.0,35051.0
MZ_Aizawl,1,4832.0,2.0
MZ_Aizawl,2,13782.0,4952.0
MZ_Aizawl,3,21116.0,7321.0
MZ_Aizawl,4,69738.0,8472.0
MZ_Aizawl,5,35729.0,370.0
MZ_Aizawl,6,138652.0,31646.0
MZ_Aizawl,7,19318.0,48774.0
MZ_Champhai,1,1037.0,0.0
MZ_Champhai,2,3131.0,979.0
MZ_Champhai,3,2306.0,2197.0
MZ_Champhai,4,20700.0,1379.0
MZ_Champhai,5,3551.0,302.0
MZ_Champhai,6,31576.0,622.0
MZ_Champhai,7,7363.0,19677.0
MZ_Kolasib,1,591.0,0.0
MZ_Kolasib,2,2469.0,624.0
MZ_Kolasib,3,3904.0,2101.0
MZ_Kolasib,4,9795.0,1563.0
MZ_Kolasib,5,5459.0,23.0
MZ_Kolasib,6,18467.0,3037.0
MZ_Kolasib,7,4113.0,6805.0
MZ_Lawngtlai,1,520.0,0.0
MZ_Lawngtlai,2,1529.0,578.0
MZ_Lawngtlai,3,3955.0,587.0
MZ_Lawngtlai,4,6678.0,1632.0
MZ_Lawngtlai,5,4092.0,69.0
MZ_Lawngtlai,6,14923.0,2608.0
MZ_Lawngtlai,7,8058.0,4714.0
MZ_Lunglei,1,1272.0,73.0
MZ_Lunglei,2,7210.0,1267.0
MZ_Lunglei,3,7155.0,1226.0
MZ_Lunglei,4,16189.0,5083.0
MZ_Lunglei,5,8004.0,633.0
MZ_Lunglei,6,38776.0,10590.0
MZ_Lunglei,7,8544.0,11907.0
MZ_Mamit,1,597.0,0.0
MZ_Mamit,2,3423.0,567.0
MZ_Mamit,3,3177.0,1602.0
MZ_Mamit,4,8324.0,1761.0
MZ_Mamit,5,2832.0,9.0
MZ_Mamit,6,18361.0,2121.0
MZ_Mamit,7,5240.0,6902.0
MZ_Saiha,1,531.0,0.0
MZ_Saiha,2,1618.0,409.0
MZ_Saiha,3,3521.0,1527.0
MZ_Saiha,4,3378.0,698.0
MZ_Saiha,5,2996.0,10.0
MZ_Saiha,6,15427.0,2487.0
MZ_Saiha,7,5503.0,2892.0
MZ_Serchhip,1,985.0,0.0
MZ_Serchhip,2,2268.0,731.0
MZ_Serchhip,3,3747.0,1642.0
MZ_Serchhip,4,8615.0,1933.0
MZ_Serchhip,5,4208.0,28.0
MZ_Serchhip,6,19163.0,3499.0
MZ_Serchhip,7,1661.0,7060.0
NL_Dimapur,1,1408.0,0.0
NL_Dimapur,2,8412.0,1657.0
NL_Dimapur,3,14529.0,7127.0
NL_Dimapur,4,27511.0,5722.0
NL_Dimapur,5,34616.0,135.0
NL_Dimapur,6,94120.0,14401.0
NL_Dimapur,7,49456.0,19736.0
NL_Kiphire,1,258.0,0.0
NL_Kiphire,2,1808.0,221.0
NL_Kiphire,3,848.0,1073.0
NL_Kiphire,4,1568.0,696.0
NL_Kiphire,5,1464.0,9.0
NL_Kiphire,6,3438.0,335.0
NL_Kiphire,7,2862.0,1218.0
NL_Kohima,1,2271.0,78.0
NL_Kohima,2,5352.0,1816.0
NL_Kohima,3,6904.0,3037.0
NL_Kohima,4,11702.0,3451.0
NL_Kohima,5,19096.0,91.0
NL_Kohima,6,39450.0,7585.0
NL_Kohima,7,12548.0,8965.0
NL_Longleng,1,113.0,0.0
NL_Longleng,2,937.0,171.0
NL_Longleng,3,2340.0,736.0
NL_Longleng,4,3215.0,1214.0
NL_Longleng,5,4187.0,18.0
NL_Longleng,6,7957.0,1808.0
NL_Longleng,7,1053.0,2098.0
NL_Mokokchung,1,1489.0,0.0
NL_Mokokchung,2,2368.0,1223.0
NL_Mokokchung,3,9395.0,1411.0
NL_Mokokchung,4,9138.0,1852.0
NL_Mokokchung,5,8996.0,87.0
NL_Mokokchung,6,23640.0,8794.0
NL_Mokokchung,7,10187.0,8363.0
NL_Mon,1,1088.0,0.0
NL_Mon,2,1233.0,1042.0
NL_Mon,3,6322.0,1074.0
NL_Mon,4,11003.0,1409.0
NL_Mon,5,13253.0,34.0
NL_Mon,6,18733.0,5800.0
NL_Mon,7,13074.0,8783.0
NL_Peren,1,325.0,0.0
NL_Peren,2,1460.0,512.0
NL_Peren,3,2178.0,575.0
NL_Peren,4,2238.0,831.0
NL_Peren,5,4700.0,136.0
NL_Peren,6,4523.0,1717.0
NL_Peren,7,2073.0,1826.0
NL_Phek,1,592.0,0.0
NL_Phek,2,2429.0,737.0
NL_Phek,3,4257.0,1964.0
NL_Phek,4,3713.0,2008.0
NL_Phek,5,8235.0,60.0
NL_Phek,6,6990.0,2442.0
NL_Phek,7,3112.0,2401.0
NL_Tuensang,1,416.0,45.0
NL_Tuensang,2,2706.0,457.0
NL_Tuensang,3,3796.0,1514.0
NL_Tuensang,4,3987.0,1388.0
NL_Tuensang,5,4915.0,13.0
NL_Tuensang,6,11023.0,2955.0
NL_Tuensang,7,7791.0,3124.0
NL_Wokha,1,464.0,0.0
NL_Wokha,2,1071.0,689.0
NL_Wokha,3,6562.0,522.0
NL_Wokha,4,4885.0,2553.0
NL_Wokha,5,6550.0,23.0
NL_Wokha,6,8824.0,4725.0
NL_Wokha,7,4278.0,3503.0
NL_Zunheboto,1,751.0,0.0
NL_Zunheboto,2,2061.0,596.0
NL_Zunheboto,3,2814.0,896.0
NL_Zunheboto,4,3829.0,1390.0
NL_Zunheboto,5,9239.0,131.0
NL_Zunheboto,6,12881.0,1720.0
NL_Zunheboto,7,4369.0,3217.0
OR_Angul,1,9981.0,0.0
OR_Angul,2,6531.0,7934.0
OR_Angul,3,66615.0,4152.0
OR_Angul,4,26498.0,16937.0
OR_Angul,5,61064.0,1128.0
OR_Angul,6,108957.0,22862.0
OR_Angul,7,96185.0,29817.0
OR_Balangir,1,11695.0,0.0
OR_Balangir,2,9444.0,8238.0
OR_Balangir,3,80097.0,7973.0
OR_Balangir,4,29137.0,24206.0
OR_Balangir,5,40504.0,1166.0
OR_Balangir,6,115664.0,18136.0
OR_Balangir,7,255354.0,33416.0
OR_Balasore,1,11395.0,0.0
OR_Balasore,2,38390.0,10421.0
OR_Balasore,3,205649.0,18360.0
OR_Balasore,4,69927.0,60838.0
OR_Balasore,5,99640.0,4015.0
OR_Balasore,6,109545.0,66102.0
OR_Balasore,7,154874.0,104853.0
OR_Bargarh,1,11156.0,0.0
OR_Bargarh,2,12456.0,10708.0
OR_Bargarh,3,118633.0,6626.0
OR_Bargarh,4,21611.0,24379.0
OR_Bargarh,5,71188.0,1211.0
OR_Bargarh,6,75492.0,33339.0
OR_Bargarh,7,118345.0,33273.0
OR_Bhadrak,1,7910.0,0.0
OR_Bhadrak,2,11891.0,4733.0
OR_Bhadrak,3,108617.0,6914.0
OR_Bhadrak,4,46062.0,32118.0
OR_Bhadrak,5,48297.0,3230.0
OR_Bhadrak,6,124307.0,38531.0
OR_Bhadrak,7,196232.0,40150.0
OR_Boudh,1,3810.0,0.0
OR_Boudh,2,3058.0,2008.0
OR_Boudh,3,33571.0,1527.0
OR_Boudh,4,10276.0,6681.0
OR_Boudh,5,9352.0,911.0
OR_Boudh,6,30948.0,8893.0
OR_Boudh,7,42551.0,8331.0
OR_Cuttack,1,26438.0,0.0
OR_Cuttack,2,27820.0,21762.0
OR_Cuttack,3,213401.0,19951.0
OR_Cuttack,4,80943.0,57144.0
OR_Cuttack,5,239315.0,2763.0
OR_Cuttack,6,181875.0,81680.0
OR_Cuttack,7,160503.0,101338.0
OR_Deogarh,1,3248.0,0.0
OR_Deogarh,2,2444.0,2138.0
OR_Deogarh,3,23826.0,1710.0
OR_Deogarh,4,6840.0,5419.0
OR_Deogarh,5,9571.0,911.0
OR_Deogarh,6,25637.0,5718.0
OR_Deogarh,7,45450.0,7075.0
OR_Dhenkanal,1,9183.0,0.0
OR_Dhenkanal,2,7498.0,5687.0
OR_Dhenkanal,3,76622.0,3455.0
OR_Dhenkanal,4,34203.0,15240.0
OR_Dhenkanal,5,41694.0,1929.0
OR_Dhenkanal,6,112479.0,31311.0
OR_Dhenkanal,7,137796.0,35910.0
OR_Gajapati,1,7459.0,0.0
OR_Gajapati,2,5727.0,5314.0
OR_Gajapati,3,38198.0,3812.0
OR_Gajapati,4,14788.0,11473.0
OR_Gajapati,5,18843.0,589.0
OR_Gajapati,6,57237.0,7035.0
OR_Gajapati,7,54718.0,15513.0
OR_Ganjam,1,28279.0,0.0
OR_Ganjam,2,49459.0,23851.0
OR_Ganjam,3,323896.0,20998.0
OR_Ganjam,4,141218.0,89073.0
OR_Ganjam,5,183804.0,5441.0
OR_Ganjam,6,591510.0,114115.0
OR_Ganjam,7,198288.0,215331.0
OR_Jagatsinghpur,1,7319.0,0.0
OR_Jagatsinghpur,2,9376.0,7118.0
OR_Jagatsinghpur,3,84934.0,4553.0
OR_Jagatsinghpur,4,30168.0,19333.0
OR_Jagatsinghpur,5,48910.0,2131.0
OR_Jagatsinghpur,6,57589.0,50924.0
OR_Jagatsinghpur,7,85391.0,34993.0
OR_Jajpur,1,12790.0,0.0
OR_Jajpur,2,16554.0,4313.0
OR_Jajpur,3,121588.0,9105.0
OR_Jajpur,4,36460.0,20942.0
OR_Jajpur,5,56378.0,4476.0
OR_Jajpur,6,119901.0,55126.0
OR_Jajpur,7,179188.0,55611.0
OR_Jharsuguda,1,7044.0,0.0
OR_Jharsuguda,2,7368.0,5634.0
OR_Jharsuguda,3,41611.0,4202.0
OR_Jharsuguda,4,14286.0,15385.0
OR_Jharsuguda,5,37453.0,532.0
OR_Jharsuguda,6,66499.0,12937.0
OR_Jharsuguda,7,80576.0,17369.0
OR_Kalahandi,1,10008.0,0.0
OR_Kalahandi,2,14726.0,7768.0
OR_Kalahandi,3,131536.0,10472.0
OR_Kalahandi,4,23838.0,29274.0
OR_Kalahandi,5,57741.0,1321.0
OR_Kalahandi,6,80902.0,22221.0
OR_Kalahandi,7,142768.0,52482.0
OR_Kandhamal,1,7019.0,0.0
OR_Kandhamal,2,9305.0,6070.0
OR_Kandhamal,3,56092.0,4998.0
OR_Kandhamal,4,21341.0,12035.0
OR_Kandhamal,5,24655.0,1113.0
OR_Kandhamal,6,51810.0,10753.0
OR_Kandhamal,7,56248.0,21591.0
OR_Kendrapara,1,7943.0,0.0
OR_Kendrapara,2,12736.0,7871.0
OR_Kendrapara,3,109058.0,5120.0
OR_Kendrapara,4,31865.0,24648.0
OR_Kendrapara,5,68384.0,4362.0
OR_Kendrapara,6,97177.0,41179.0
OR_Kendrapara,7,163304.0,50785.0
OR_Kendujhar,1,14904.0,1.0
OR_Kendujhar,2,9752.0,11307.0
OR_Kendujhar,3,129736.0,5192.0
OR_Kendujhar,4,32335.0,25612.0
OR_Kendujhar,5,63292.0,1399.0
OR_Kendujhar,6,121947.0,35088.0
OR_Kendujhar,7,195213.0,43457.0
OR_Khordha,1,33855.0,1.0
OR_Khordha,2,42933.0,22121.0
OR_Khordha,3,244140.0,48424.0
OR_Khordha,4,242707.0,140016.0
OR_Khordha,5,252964.0,201003.0
OR_Khordha,6,456657.0,224429.0
OR_Khordha,7,218950.0,374757.0
OR_Koraput,1,16747.0,1.0
OR_Koraput,2,32565.0,13479.0
OR_Koraput,3,117993.0,13907.0
OR_Koraput,4,34040.0,26673.0
OR_Koraput,5,63211.0,3570.0
OR_Koraput,6,87822.0,16031.0
OR_Koraput,7,170467.0,49109.0
OR_Malkangiri,1,7747.0,0.0
OR_Malkangiri,2,8747.0,6171.0
OR_Malkangiri,3,37091.0,3438.0
OR_Malkangiri,4,14483.0,9298.0
OR_Malkangiri,5,15067.0,766.0
OR_Malkangiri,6,43058.0,5251.0
OR_Malkangiri,7,52659.0,11496.0
OR_Mayurbhanj,1,20184.0,0.0
OR_Mayurbhanj,2,17459.0,14570.0
OR_Mayurbhanj,3,147722.0,11414.0
OR_Mayurbhanj,4,56833.0,39701.0
OR_Mayurbhanj,5,53715.0,2303.0
OR_Mayurbhanj,6,160236.0,35517.0
OR_Mayurbhanj,7,204482.0,57722.0
OR_Nabarangapur,1,8989.0,0.0
OR_Nabarangapur,2,13331.0,7740.0
OR_Nabarangapur,3,72825.0,5879.0
OR_Nabarangapur,4,19788.0,17201.0
OR_Nabarangapur,5,39560.0,975.0
OR_Nabarangapur,6,59395.0,9847.0
OR_Nabarangapur,7,126127.0,17197.0
